price,postal_code,address,mls,bed,full_bath,half_bath,property_area,property_type
379900,T2P 3R8,201A - 500 EAU CLAIRE AVE SW,A1041930,2.0,2.0,,1583.0,condo
269000,T2E 2Z8,212 - 1507 CENTRE A ST NE,A1041849,2.0,2.0,,746.0,condo
559900,T3L 2A1,10329 TUSCANY HILLS WAY NW,A1041716,4.0,3.0,1.0,2032.0,house
244988,T3G 5B3,122 - 950 ARBOUR LAKE RD NW,A1040241,3.0,1.0,1.0,1175.0,townhouse
264900,T2S 0C9,27 - 330 19 AVE SW,A1041852,1.0,1.0,,562.0,condo
279900,T2Y 5B3,185 Everhollow Heights SW,A1041825,3.0,2.0,1.0,1148.0,townhouse
1005000,T2S 2Y1,10 28 AVE SW,A1041914,,,,,
199990,T3J 5L1,139 SADDLEBROOK Point NE,A1041824,3.0,2.0,,857.0,townhouse
708800,T3E 6A8,3016 LINDSAY DR SW,A1039382,4.0,3.0,,1517.0,house
1211000,T2S 2X9,9 28 AVE SW,A1041908,,,,,
369900,T2E 1V6,3 - 115 23 AVE NE,A1041404,3.0,2.0,1.0,1109.0,townhouse
3500000,T2A 6R3,8 28 ST NE,A1041900,,,,,
580000,T2J 2G2,639 WILLESDEN DR SE,A1041833,4.0,3.0,1.0,1830.0,house
1848750,T2S 0K8,7 26 AVE SW,A1041893,,,,,
1265000,T2T 1K7,2234 28 AVE SW,A1041400,4.0,3.0,1.0,2359.0,house
324900,T3J 2N2,6060 MARTINGROVE RD NE,A1041626,3.0,2.0,,1076.0,house
59900,T3B 5P4,483 - 3223 83 ST NW,A1041704,3.0,2.0,,1120.0,
549900,T2N 0A6,923 1 AVE NW,A1041686,2.0,2.0,,1236.0,house
420000,T2N 0X5,2429 6 AVE NW,A1041676,1.0,1.0,,667.0,house
509900,T2E 1H8,2 - 608 15 AVE NE,A1041525,3.0,3.0,1.0,1589.0,townhouse
549900,T2N 0A6,925 1 AVE NW,A1040876,3.0,1.0,,1289.0,house
479999,T2W 3R6,640 WOODPARK BLVD SW,A1041693,4.0,2.0,1.0,1338.0,house
499900,T2N 0A6,913 1 AVE NW,A1040753,2.0,1.0,,1107.0,house
415000,T3M 1P9,481 AUBURN CREST WAY SE,A1041584,3.0,2.0,1.0,1565.0,house
399000,T3E 2K7,2835 29 ST SW,A1038463,3.0,2.0,,771.0,house
458000,T3G 5G7,94 Rocky Vista Terrace NW,A1041115,2.0,3.0,1.0,1495.0,townhouse
242800,T2Y 4H7,39 Everstone Place SW,A1041420,2.0,1.0,,936.0,townhouse
289900,T1Y 4W2,170 TEMPLEVALE RD NE,A1041633,5.0,2.0,,952.0,house
499900,T2J 1G1,355 WHITNEY CRES SE,A1041597,5.0,2.0,1.0,1234.0,house
559900,T2L 1V6,3219 52 AVE NW,A1041615,4.0,2.0,,1200.0,house
348900,T1Y 6A4,64 WHITEHAVEN RD NE,A1041559,5.0,2.0,,960.0,house
186000,T3G 5Y5,4 - 145 ROCKYLEDGE VIEW NW,A1041175,1.0,1.0,,710.0,condo
695000,T3E 1K8,2116 53 AVE SW,A1040529,5.0,3.0,1.0,1718.0,house
681000,T3E 2Z4,2216 36 ST SW,A1041219,3.0,3.0,1.0,1834.0,house
925000,T2T 1T9,2413 31 AVE SW,A1030010,4.0,3.0,1.0,1884.0,house
224750,T2Z 0C3,318 Mckenzie Towne LANE SE,A1013303,2.0,2.0,1.0,962.0,townhouse
204900,T2T 5S3,25 - 2400 15 ST SW,A1041494,1.0,1.0,,666.0,condo
469900,T1Y 6T3,81 ELDORADO CLOSE NE,A1041472,4.0,2.0,1.0,1994.0,house
499900,T3G 3V6,189 CITADEL HILLS CIR NW,A1041191,4.0,3.0,,1960.0,house
849900,T2T 4L2,4108 16A ST SW,A1041282,4.0,3.0,1.0,1846.0,house
799000,T2T 4N9,3814 17 ST SW,A1041172,4.0,3.0,1.0,1860.0,house
409900,T3G 4J3,296 ARBOUR GROVE CLOSE NW,A1040210,3.0,2.0,1.0,1357.0,house
759900,T2K 1W5,41 CARNARVON WAY NW,A1033174,4.0,3.0,,1168.0,house
554900,T3M 1L1,548 AUBURN BAY HTS SE,A1041418,4.0,3.0,1.0,2101.0,house
400000,T2W 0A2,607 101 AVE SW,A1040902,4.0,2.0,,1063.0,house
1150000,T3M 1T5,169 AUBURN SHORES LANDNG SE,A1041469,4.0,3.0,1.0,3330.0,house
599900,T2T 6X9,"202, 3605 16 Street SW",A1041000,3.0,3.0,,1553.0,townhouse
574900,T2T 0N3,1721 21 Avenue SW,A1041117,3.0,3.0,1.0,1928.0,townhouse
389999,T3K 2J1,7 BERNARD RD NW,A1040602,5.0,3.0,,1142.0,house
1298000,T2E 4R6,213 12A ST NE,A1041358,4.0,3.0,1.0,2372.0,house
599800,T2E 0Y6,1209 1 Street NE,A1041133,3.0,3.0,1.0,1114.0,townhouse
329900,T3C 3X5,2002 - 55 SPRUCE PL SW,A1034467,2.0,2.0,,997.0,condo
2649000,T3C 2L4,1414 SCOTLAND ST SW,A1041464,4.0,4.0,1.0,3694.0,house
409000,T2E 1S4,262 21 Avenue NE,A1041438,3.0,3.0,1.0,1057.0,townhouse
319900,T1Y 5A2,13 TEMPLEMONT RD NE,A1041110,6.0,2.0,1.0,940.0,house
239900,T2E 0S6,642 Regal Park NE,A1041349,2.0,1.0,,777.0,townhouse
234900,T3G 5Y3,6 - 116 ROCKYLEDGE VIEW NW,A1040430,2.0,2.0,,902.0,townhouse
825000,T3K 0H3,210 PANATELLA HEATH NW,A1041411,3.0,2.0,1.0,2867.0,house
269900,T3A 2E7,16 - 5315 53 AVE NW,A1041162,2.0,1.0,1.0,902.0,townhouse
425000,T2P 0G9,610 - 804 3 AVE SW,A1041390,2.0,2.0,,1158.0,condo
315000,T2N 0R5,207 - 823 5 AVE NW,A1040584,1.0,1.0,,594.0,condo
1999900,T2M 4T3,620 ALEXANDER CRES NW,A1041052,5.0,3.0,1.0,2781.0,house
299900,T3M 2E7,83 Auburn Meadows Avenue SE,A1041184,2.0,2.0,1.0,1104.0,townhouse
1198500,T2S 0K8,2 26 AVE SW,A1041399,,,,,
700000,T3E 3A5,2031 37 ST SW,A1040601,1.0,2.0,,1180.0,house
300000,T3C 3X5,2005 - 55 SPRUCE PL SW,A1041045,1.0,1.0,,600.0,condo
375000,T3C 3X5,2004 - 55 SPRUCE PL SW,A1041008,2.0,2.0,,770.0,condo
289900,T1Y 5V8,3820 44 AVE NE,A1040919,3.0,1.0,,953.0,house
2432500,T2S 0K8,1 26 AVE SW,A1041379,,,,,
564800,T3G 4L7,31 ARBOUR BUTTE RD NW,A1040948,3.0,2.0,2.0,2101.0,house
1190000,T3H 4B4,7680 11 AVE SW,A1041345,3.0,2.0,,904.0,house
249900,T3K 0E4,414 - 120 COUNTRY VILLAGE CIR NE,A1041081,2.0,2.0,,921.0,condo
434900,T3G 5P6,41 ROYAL ELM MEWS NW,A1041221,3.0,2.0,1.0,1469.0,house
289900,T3K 6E1,82 Country Village Gate NE,A1039840,2.0,2.0,1.0,1123.0,townhouse
1569900,T2T 4L5,4328 16A ST SW,A1041157,4.0,3.0,1.0,2998.0,house
229000,T2Y 3E7,6B Millview Way SW,A1041028,2.0,1.0,,540.0,townhouse
790000,T2N 3A9,915 36 ST NW,A1041181,3.0,2.0,,1057.0,house
749900,T3K 5R7,89 PANAMOUNT GREEN NW,A1040600,3.0,2.0,2.0,2394.0,house
299500,T2K 1B7,6315 4 ST NW,A1040867,4.0,2.0,,939.0,house
114900,T2A 1B7,317 - 1727 54 ST SE,A1039351,1.0,1.0,,500.0,condo
424900,T2Z 4B3,82 NEW BRIGHTON CIR SE,A1039975,4.0,3.0,1.0,1761.0,house
369900,T3K 4W5,1 HARVEST GROVE GREEN NE,A1039823,3.0,3.0,,1197.0,house
399000,T1Y 6T8,3303 CATALINA BLVD NE,A1040579,5.0,3.0,,1027.0,house
355000,T2T 4C3,201 - 3704 15A ST SW,A1039596,2.0,2.0,,949.0,condo
564900,T2V 0W8,1416 89 AVE SW,A1041101,4.0,2.0,,1752.0,house
750000,T3G 4E7,139 ROCKY RIDGE BAY NW,A1041068,3.0,3.0,1.0,2330.0,house
565000,T2H 0V5,123 FERNCLIFF CRES SE,A1041148,2.0,2.0,,1516.0,house
654800,T2L 1Z4,5702 BRENNER CRES NW,A1041183,4.0,3.0,,1210.0,house
386000,T2Z 2V5,148 MT APEX GREEN SE,A1030213,4.0,2.0,1.0,1031.0,house
699999,T3M 0G5,8 AUBURN SOUND CRT SE,A1039476,4.0,3.0,1.0,2694.0,house
249800,T3C 0X6,305 - 1225 15 AVE SW,A1039046,2.0,1.0,,777.0,condo
235000,T2P 3T9,1105 - 1100 8 AVE SW,A1040661,1.0,1.0,,1312.0,condo
514888,T3R 0P6,324 NOLAN HILL BLVD NW,A1041007,3.0,2.0,1.0,2134.0,house
164900,T3A 2E2,402B - 5601 DALTON DR NW,A1039507,2.0,1.0,,745.0,condo
269000,T1Y 2M1,2509 62 ST NE,A1040289,4.0,2.0,,940.0,house
849900,T3C 3J5,51 WIMBLEDON DR SW,A1039715,4.0,2.0,,1554.0,house
370000,T2Y 2Z1,35 MILLBANK HILL SW,A1041466,2.0,2.0,1.0,993.0,house
129900,T2V 0H3,103 - 501 57 AVE SW,A1031356,1.0,1.0,,495.0,condo
395000,T2R 0S1,506 - 820 15 AVE SW,A1040500,2.0,2.0,,1184.0,condo
559900,T3K 3R1,168 MACEWAN VALLEY RD NW,A1040816,4.0,3.0,,1335.0,house
429900,T3G 4V8,9 - 250 ROCKY RIDGE DR NW,A1040761,4.0,3.0,1.0,2220.0,house
269900,T3J 0R5,325 Taralake Way NE,A1040979,2.0,1.0,1.0,1142.0,townhouse
489500,T3H 5N9,904 89 ST SW,A1041077,3.0,3.0,1.0,1328.0,house
559900,T3H 1P2,747 STRATHCONA DR SW,A1041026,4.0,3.0,,1620.0,house
594900,T3R 0N3,49 KINCORA MEWS NW,A1041025,4.0,3.0,1.0,2404.0,house
354900,T2R 0Z7,302 - 1501 6 ST SW,A1040725,1.0,1.0,,562.0,condo
599999,T3E 3Y3,3524 49 ST SW,A1040396,3.0,2.0,1.0,1143.0,house
1350000,T2T 2N2,2044 43 AVE SW,A1041039,4.0,3.0,1.0,2575.0,house
719900,T3C 1A1,1602 16 Avenue SW,A1040676,2.0,2.0,2.0,1526.0,townhouse
430000,T2Y 4Z8,18 EVERCREEK BLUFFS PL SW,A1040968,2.0,2.0,1.0,1131.0,house
429000,T2Z 4A6,33 PRESTWICK RISE SE,A1040994,4.0,3.0,1.0,1382.0,house
284900,T3E 7G7,418 - 200 LINCOLN WAY SW,A1040101,2.0,2.0,,1032.0,condo
285000,T3K 5K8,217 - 728 COUNTRY HILLS RD NW,A1040086,2.0,2.0,,955.0,condo
625000,T3P 0G3,133 SAGE MEADOWS CIR NW,A1041024,3.0,3.0,,1300.0,house
795000,T2E 5N2,1407 RUSSELL RD NE,A1040756,,,,1610.0,
399888,T2A 4V7,143 FONDA WAY SE,A1039873,4.0,2.0,,1057.0,house
2946460,T1X 0L4,10220 17 AVE SE,A1040623,,,,,
4575450,T1X 0L4,10100 17 AVE SE,A1040670,,,,,
789999,T3C 2A7,1431 44 ST SW,A1037788,4.0,3.0,1.0,1918.0,house
399900,T3H 1M5,607 Stratton Terrace SW,A1039002,3.0,3.0,,1553.0,townhouse
235000,T2G 5R1,339 - 333 RIVERFRONT AVE SE,A1040740,2.0,2.0,,798.0,condo
250000,T2E 0J4,308 - 345 4 AVE NE,A1038682,2.0,2.0,,1122.0,condo
279000,T2Y 4S3,82 Eversyde Court SW,A1040511,2.0,1.0,1.0,1102.0,townhouse
412900,T2E 7A8,516 - 300 MEREDITH RD NE,A1037698,3.0,2.0,,1446.0,condo
839000,T2T 4J1,4311 16 ST SW,A1040799,4.0,3.0,1.0,1821.0,house
768900,T3L 0C3,40 TUSCANY ESTATES PT NW,A1040831,4.0,3.0,1.0,2232.0,house
479900,T2N 0H3,2339 2 AVE NW,A1040812,4.0,2.0,,941.0,house
459900,T3R 0C9,68 SAGE VALLEY DR NW,A1040778,3.0,2.0,1.0,1865.0,house
179000,T3P 0G8,105 - 2300 EVANSTON SQ NW,A1040794,1.0,1.0,,564.0,condo
456900,T2T 6B6,2134 47 AVE SW,A1040628,3.0,2.0,,974.0,house
599000,T2N 2S7,2001 1 Avenue NW,A1040419,2.0,2.0,1.0,1520.0,townhouse
575000,T3E 2J2,2837 28 ST SW,A1039070,3.0,2.0,1.0,1402.0,house
449000,T3C 2W5,383 WESTWOOD DR SW,A1038030,3.0,1.0,,1462.0,house
715000,T3E 1A5,3724 35 AVE SW,A1039009,4.0,3.0,,1249.0,house
360000,T2X 0K7,155 SILVERADO SKIES Link SW,A1040177,3.0,2.0,1.0,1253.0,townhouse
419900,T2C 3W8,232 RIVERGLEN DR SE,A1040379,4.0,3.0,,1344.0,house
379900,T3H 0H8,220 ASPEN HILLS Villas SW,A1040047,2.0,2.0,1.0,922.0,townhouse
299900,T3J 1H6,52 FALBURY BAY NE,A1040564,3.0,2.0,,923.0,house
627500,T2T 1C2,1442 26 AVE SW,A1040459,,,,,
439000,T1Y 2W3,79 RUNDLEFIELD CLOSE NE,A1040501,5.0,3.0,,1392.0,house
299800,T3R 0G7,203 KINCORA LANE NW,A1040225,3.0,2.0,1.0,1160.0,townhouse
522500,T2T 3X7,2622 14A ST SW,A1040487,,,,,
306000,T2B 0W8,2027 35 ST SE,A1040369,3.0,2.0,,879.0,house
483000,T3H 1M3,15 - 448 STRATHCONA DR SW,A1039875,4.0,2.0,1.0,1877.0,townhouse
249500,T2R 0Z5,302 - 1209 6 ST SW,A1039415,1.0,1.0,,787.0,condo
365000,T3E 7E7,23 - 3910 19 AVE SW,A1040164,3.0,2.0,1.0,1247.0,townhouse
315000,T2E 4A3,204 - 44 6A ST NE,A1040416,2.0,2.0,,823.0,condo
485000,T3N 0C7,449 SKYVIEW RANCH WAY NE,A1039547,3.0,2.0,1.0,2065.0,house
1174900,T3H 6A2,492 DISCOVERY PL SW,A1040413,3.0,2.0,1.0,2898.0,house
388800,T2R 0V6,"2401, 215 13 Avenue SW",A1040498,2.0,2.0,,868.0,condo
469900,T2T 4E4,2126 16 ST SW,A1040401,3.0,2.0,,915.0,house
995000,T2P 5J9,801 - 690 PRINCETON WAY SW,A1040440,2.0,2.0,,1939.0,condo
619900,T3E 7Y9,302 - 23 BURMA STAR RD SW,A1039769,2.0,2.0,,1385.0,condo
484900,T3R 1S2,3409 - 450 KINCORA GLEN RD NW,A1039914,3.0,2.0,,1400.0,condo
169000,T2K 6J6,121 - 405 64 AVE NE,A1040305,2.0,1.0,,841.0,townhouse
229900,T3E 7N1,102 - 25 RICHARD PL SW,A1040341,1.0,1.0,,807.0,condo
374900,T2W 3G2,470 CANNINGTON CLOSE SW,A1040216,2.0,2.0,,1002.0,house
318750,T2A 6Z5,1339 ABBEYDALE DR SE,A1039463,5.0,2.0,,1040.0,house
485000,T3K 6J9,159 PANAMOUNT ST NW,A1039925,4.0,3.0,,1695.0,house
239000,T2G 1E5,1004 - 550 RIVERFRONT AVE SE,A1039466,1.0,1.0,,510.0,condo
1049900,T2K 0A5,916 31 AVE NW,A1040298,4.0,3.0,1.0,2210.0,house
165000,T3J 0H4,2417 - 333 TARAVISTA DR NE,A1040348,2.0,2.0,,880.0,condo
250000,T1Y 6S5,16 RUNDLELAWN GREEN NE,A1040763,3.0,2.0,1.0,1061.0,house
629000,T2M 0N4,509 17 AVE NW,A1040666,3.0,2.0,1.0,1863.0,house
325000,T2Z 2S4,127 MT ALLAN CIR SE,A1040080,3.0,2.0,1.0,1025.0,house
559900,T3B 4H4,263 SILVERCREEK WAY NW,A1040215,4.0,2.0,1.0,1307.0,house
52500,T3B 5M9,69 - 3223 83 ST NW,A1040265,2.0,1.0,,933.0,
439000,T3B 4X4,6207 84 ST NW,A1039888,3.0,1.0,2.0,1689.0,house
344900,T2C 0Z4,8007 24 ST SE,A1040115,2.0,1.0,,754.0,house
505000,T2Z 1G9,1100 BRIGHTONCREST GREEN SE,A1040088,3.0,2.0,1.0,2166.0,house
575000,T3M 0N5,218 CRANLEIGH PL SE,A1039918,4.0,3.0,1.0,1821.0,house
300000,T3K 4A8,34 COVINGTON RISE NE,A1040153,2.0,1.0,,894.0,house
324900,T2R 1E3,"2303, 1111 10 Street SW",A1040046,1.0,1.0,,594.0,condo
432500,T3N 1H5,195 CORNERSTONE AVE NE,A1036407,4.0,3.0,1.0,1427.0,house
429000,T2M 0N3,532 17 AVE NW,A1039952,2.0,2.0,,967.0,house
259000,T2Z 4G3,232 Mckenzie Towne Link SE,A1039387,3.0,1.0,1.0,1256.0,townhouse
799900,T3M 1W3,214 MAHOGANY PL SE,A1039413,5.0,3.0,1.0,2783.0,house
338000,T2N 0R9,1109 - 1234 5 AVE NW,A1039898,1.0,1.0,,566.0,condo
268800,T2R 1A7,1504 - 1500 7 ST SW,A1039185,1.0,1.0,,488.0,condo
359900,T3J 1V9,96 FALDALE CLOSE NE,A1039949,5.0,3.0,,1299.0,house
374500,T2Y 3G3,108 SOMERSIDE MANOR SW,A1039390,3.0,2.0,,895.0,house
419900,T2K 2A1,423 HENDON DR NW,A1039924,3.0,2.0,,902.0,house
659900,T2T 4H6,4108 16 ST SW,A1038455,4.0,3.0,1.0,1738.0,house
248000,T2R 0L9,116 - 126 14 AVE SW,A1038970,2.0,2.0,,967.0,condo
539900,T2X 3X5,303 CHAPALINA TERR SE,A1038419,5.0,3.0,1.0,2123.0,house
259888,T2G 0G3,1103 - 225 11 AVE SE,A1040236,1.0,1.0,,533.0,condo
949000,T3E 5R3,6427 LOMBARDY CRES SW,A1039260,5.0,3.0,,1417.0,house
289800,T1Y 6A9,268 WHITWORTH WAY NE,A1037273,4.0,2.0,,927.0,house
414900,T2Y 4L5,350 BRIDLERIDGE WAY SW,A1039125,3.0,2.0,1.0,1547.0,house
379000,T3G 1S9,7910 RANCHVIEW DR NW,A1039874,4.0,2.0,,1032.0,house
774900,T3G 3L5,102 HAWKDALE CIR NW,A1039751,3.0,2.0,1.0,1586.0,house
879000,T2J 0M2,515 LAKE BONAVISTA DR SE,A1039864,5.0,4.0,1.0,2220.0,house
586999,T3E 3A6,2004 37 ST SW,A1039872,3.0,2.0,1.0,1825.0,house
369000,T3K 3J5,680 MACEWAN DR NW,A1039782,3.0,2.0,,1046.0,house
809900,T3C 2V7,30 WESTWOOD DR SW,A1039725,5.0,3.0,,1469.0,house
350000,T2E 2B4,319 28 AVE NE,A1039641,1.0,1.0,,812.0,house
489000,T3E 8A9,2106 - 95 BURMA STAR RD SW,A1038184,3.0,2.0,1.0,1181.0,townhouse
277500,T2B 2W5,51 ERIN WOODS PL SE,A1039745,3.0,1.0,1.0,1093.0,house
373500,T2R 1A7,1206 - 1500 7 ST SW,A1039677,2.0,2.0,,796.0,condo
409000,T2Z 1N2,108 MCKERRELL CRES SE,A1039322,4.0,2.0,1.0,1896.0,house
168000,T2X 3Z5,2407 - 215 LEGACY BLVD SE,A1039622,1.0,1.0,,515.0,condo
300000,T2P 0C3,1506 - 910 5 AVE SW,A1039317,1.0,1.0,,660.0,condo
398000,T3J 5B2,94 TARAWOOD RD NE,A1039529,6.0,3.0,,1104.0,house
459000,T3N 0A9,241 SKYVIEW RANCH WAY NE,A1039533,5.0,3.0,1.0,1657.0,house
185000,T3E 6V1,277 - 86 GLAMIS GREEN SW,A1039638,2.0,1.0,1.0,1084.0,townhouse
519900,T3G 1P7,7212 RANGE DR NW,A1039500,4.0,3.0,1.0,1732.0,house
399900,T2E 5E7,1212 BANTRY ST NE,A1039655,3.0,2.0,,710.0,house
149800,T2Y 0L2,3415 - 16969 24 ST SW,A1039650,1.0,1.0,,682.0,condo
189900,T2W 3N6,1010 - 2200 WOODVIEW DR SW,A1039121,2.0,1.0,,1090.0,townhouse
649000,T2X 2B3,42 SILVERADO CREST BAY SW,A1039161,5.0,3.0,1.0,2284.0,house
499900,T2S 2W4,2817 Erlton Street SW,A1039563,2.0,3.0,1.0,1813.0,townhouse
199900,T2E 1T4,302 - 123 22 AVE NE,A1038108,3.0,1.0,,950.0,condo
260000,T2P 5M5,1714 - 1111 6 AVE SW,A1039462,1.0,1.0,,542.0,condo
1325000,T3A 5H5,4111 EDGEVALLEY LANDNG NW,A1038839,3.0,3.0,1.0,2701.0,house
279900,T2E 1R1,104 - 201 20 AVE NE,A1039334,2.0,2.0,,838.0,condo
459000,T3G 5N2,10478 ROCKYLEDGE ST NW,A1039355,3.0,2.0,1.0,1874.0,house
405000,T3M 2N3,27 MASTERS SQ SE,A1039030,3.0,3.0,1.0,1259.0,house
599000,T3A 5P7,139 HAMPTONS DR NW,A1039424,4.0,3.0,,1473.0,house
262000,T3K 0R9,1907 - 125 PANATELLA WAY NW,A1039430,2.0,2.0,1.0,1200.0,townhouse
454777,T3N 0W7,49 CITYSCAPE MOUNT NE,A1035556,3.0,2.0,1.0,1808.0,house
255000,T2R 0N7,1508 - 924 14 AVE SW,A1039340,2.0,1.0,,850.0,condo
319000,T3K 0Z3,101 Panatella  NW,A1039338,3.0,2.0,1.0,1219.0,townhouse
169900,T2R 0N9,102 - 1015 14 AVE SW,A1039320,1.0,1.0,,699.0,condo
255550,T1Y 3B2,5314 TEMPLE RD NE,A1039364,2.0,1.0,,686.0,house
614900,T3K 5R7,104 PANAMOUNT GREEN NW,A1038106,3.0,3.0,1.0,2216.0,house
319000,T3H 3R5,97 Patina Rise SW,A1039284,2.0,1.0,1.0,1238.0,townhouse
165000,T2A 7X8,1220 - 6224 17 AVE SE,A1039323,2.0,2.0,,839.0,condo
399000,T2X 3L1,74 CHAPARRAL RIDGE WAY SE,A1039290,3.0,3.0,,1050.0,house
829800,T3M 2B8,56 MASTERS CRT SE,A1039310,5.0,3.0,1.0,2702.0,house
688500,T2P 0E6,703 - 837 2 AVE SW,A1037629,2.0,2.0,,1432.0,condo
349900,T2S 3H6,207 - 317 22 AVE SW,A1039282,1.0,1.0,1.0,694.0,condo
764900,T2N 0L4,2531 3 AVE NW,A1039358,4.0,3.0,1.0,1752.0,house
584900,T3E 4L2,4824 GRAHAM DR SW,A1039352,4.0,2.0,,1157.0,house
344900,T2T 3S9,405 - 1818 14 ST SW,A1039149,2.0,2.0,,1137.0,condo
389900,T2A 5C3,6731 MALVERN RD NE,A1038360,5.0,2.0,1.0,1128.0,house
1200000,T2G 2Z4,1028 8 ST SE,A1039178,4.0,3.0,1.0,2843.0,house
399900,T2X 0G8,50 SILVERADO PLAINS CIR SW,A1038815,3.0,2.0,1.0,1531.0,house
775000,T2S 2W4,2810 Erlton Street SW,A1038241,3.0,3.0,1.0,1269.0,townhouse
599000,T2N 4S4,757 5A Street NW,A1038901,3.0,2.0,1.0,1686.0,townhouse
399900,T2Y 5J1,144 BRIDLECREST ST SW,A1039250,3.0,2.0,1.0,1483.0,house
1250000,T2W 5R2,136 WOODHAVEN CRES SW,N/A,5.0,3.0,1.0,,house
1450000,T2V 2V7,268 EAGLE RIDGE DR SW,A1038881,3.0,4.0,,3852.0,house
183900,T2E 0E5,204 - 333 2 AVE NE,A1039174,2.0,1.0,1.0,540.0,condo
639900,T2Y 2G9,908 SHAWNEE DR SW,A1039123,4.0,2.0,1.0,2652.0,house
528800,T2E 2A2,324 27 AVE NE,A1039192,2.0,2.0,,1002.0,house
1600000,T3H 6A1,23 SPRING GLEN VIEW SW,A1038615,4.0,4.0,1.0,1935.0,house
294900,T3A 1A3,304 - 4818 VARSITY DR NW,A1039051,2.0,1.0,,804.0,condo
399900,T3J 0X2,471 SAVANNA BLVD NE,A1037684,4.0,3.0,,1536.0,house
329900,T2N 0L9,107 - 3320 3 AVE NW,A1037815,1.0,1.0,,667.0,condo
379900,T2W 1M5,1028 CANNOCK RD SW,A1039204,3.0,2.0,,1009.0,house
334900,T2V 4S8,26 - 10030 OAKMOOR WAY SW,A1038806,3.0,1.0,2.0,1420.0,townhouse
330000,T2A 1B3,1522 35 ST SE,A1035838,2.0,2.0,,1028.0,house
388000,T2R 0Y9,1507 - 303 13 AVE SW,A1039067,2.0,2.0,,754.0,condo
172900,T3C 0T3,406 - 1312 13 AVE SW,A1039018,2.0,1.0,,829.0,condo
499999,T3E 1W1,1 - 2432 24A ST SW,A1039107,3.0,3.0,1.0,1219.0,townhouse
645000,T3A 3X1,32 EDENDALE PL NW,A1035991,4.0,3.0,1.0,2564.0,house
550000,T3E 4W7,66 GAINSBOROUGH DR SW,A1039047,5.0,2.0,,1044.0,house
697000,T2M 0W6,1426 A 18 AVE NW,A1038115,4.0,3.0,1.0,1790.0,house
525000,T3G 1H3,92 RANGE GREEN NW,A1038727,4.0,2.0,1.0,1835.0,house
550000,T2G 1S2,907 - 615 6 AVE SE,A1039103,2.0,2.0,,854.0,condo
749900,T3L 0E4,95 TUSCANY RIDGE MANOR NW,A1038876,6.0,3.0,1.0,2587.0,house
439900,T3L 1X7,9151 SCURFIELD DR NW,A1039016,3.0,2.0,1.0,1808.0,house
339300,T2A 4C7,24 PENWORTH CRES SE,A1038252,3.0,1.0,,1070.0,house
189900,T2R 0K3,602 - 323 13 AVE SW,A1038807,1.0,1.0,,641.0,condo
270000,T2G 3V3,205 - 1415 17 ST SE,A1037798,2.0,2.0,,987.0,condo
2200000,T2N 0G8,2113 2 AVE NW,A1039039,6.0,4.0,2.0,3626.0,house
729900,T3C 1V3,1111 39 ST SW,A1038993,4.0,3.0,1.0,1899.0,house
535000,T3R 0X5,39 SAGE BLUFF MEWS NW,A1038430,3.0,2.0,1.0,2061.0,house
453900,T3J 2B5,683 SAVANNA LANDNG NE,A1037370,3.0,2.0,1.0,1795.0,house
538000,T3N 0H2,470 SKYVIEW RANCH WAY NE,A1038466,5.0,2.0,1.0,2466.0,house
549900,T3B 5P5,10937 VALLEY RIDGE DR NW,A1039024,4.0,3.0,,1430.0,house
525000,T2K 4C1,352 HUNTRIDGE RD NE,A1038710,4.0,2.0,,1202.0,house
569900,T2M 3W6,2424 22 ST NW,A1038784,4.0,2.0,,1096.0,house
315000,T2L 2L6,1305 - 10 BRENTWOOD COMMON NW,A1037043,2.0,1.0,,482.0,condo
621000,T3E 3P8,3815 - 3817 43 ST SW,A1037899,,,,1055.0,house
559900,T2Z 5A4,2148 BRIGHTONCREST GREEN SE,A1038136,3.0,2.0,,2269.0,house
1849000,T2N 1A2,2408 7 AVE NW,A1038531,4.0,3.0,1.0,3301.0,house
409900,T3N 0B3,59 SKYVIEW SPRINGS GDNS NE,A1038470,4.0,3.0,1.0,1365.0,house
1199900,T2E 3G6,1005 2 ST NE,A1038897,4.0,3.0,1.0,2625.0,house
219000,T3G 5K7,117 - 369 ROCKY VISTA PK NW,A1037442,2.0,2.0,,834.0,condo
699900,T3H 0H5,62 ASPEN STONE MANOR SW,A1031962,4.0,3.0,1.0,2220.0,house
479900,T2X 0B2,113 CHAPALINA HTS SE,A1038917,3.0,2.0,1.0,2034.0,house
369000,T2Y 3T4,66 BRIDLEWOOD MANOR SW,A1038449,4.0,2.0,2.0,1425.0,house
945000,T2J 3J6,120 LAKE LUCERNE CRES SE,A1038854,5.0,3.0,1.0,1860.0,house
689900,T2N 2G4,119 18 ST NW,A1039224,3.0,2.0,1.0,1794.0,house
329900,T2R 0N3,1604 - 733 14 AVE SW,A1039179,2.0,1.0,1.0,852.0,condo
212500,T3R 1K1,308 - 10 KINCORA GLEN PK NW,A1038921,2.0,2.0,,697.0,condo
825000,T3E 2J4,3019 28 ST SW,N/A,4.0,3.0,1.0,2018.0,house
499900,T3B 5Y2,50 CRESTHAVEN VIEW SW,A1038228,3.0,2.0,1.0,2084.0,house
